"id","pid","product_sku","product_name","product_location","package_id","product_quantity","counted_quantity","difference","tare_pcs","tare_gram","tare_gross","counted_user","counted_time","confirm_user","confirm_time","status","integrated"
"110741","18046","2439-911-18046","FreeZero","MLL03R0501","1804600010002","3000","3000","0","0","0","0","milena12","2022-10-19 07:30:15",NULL,NULL,"single","1"
"110742","17969","2412-911-17969","Comzie # Rose gold","MDL04R0806","1796900010005","500","500","0","0","0","0","mojca12","2022-10-19 09:51:41",NULL,NULL,"single","1"
"110743","1654","0329-911-1654","Tesla energy saver ECO (PL) Basic","MLL03R1301","165400010001","36","36","0","0","0","0","lucijan1","2022-10-21 12:37:56",NULL,NULL,"single","1"
"110744","394","0329-911-394","Tesla energy saver ECO (HR) Basic","MB_HR","39400010002","3","54","51","0","0","0","milena12","2022-10-19 09:47:14",NULL,NULL,"single","1"
"110745","20201","2440-911-20201","Twistty # Red","MLL01R0506","2020100010001","360","360","0","0","0","0","urska1","2022-10-20 08:01:36",NULL,NULL,"single","1"
"110746","1631","0329-911-1631","Tesla energy saver ECO (LV)","MB_BK_LV","163100010001","16","16","0","0","0","0","milena12","2022-10-19 10:15:25",NULL,NULL,"single","1"
"110747","15601","1613-911-15601","CroPatria #M","MB_KOM235_1","1560100010002","80","80","0","0","0","0","lucijan1","2022-10-20 08:26:02",NULL,NULL,"single","1"
"110748","506","0329-911-506","Tesla energy saver ECO (CZ)","MLL03R1301","50600010004","100","100","0","0","0","0","milena12","2022-10-19 07:17:21",NULL,NULL,"single","1"
"110749","471","0361-911-471","Pingulingo","MB_EN","47100010006","6","6","0","0","0","0","milena12","2022-10-19 10:01:24",NULL,NULL,"single","1"
"110750","18036","2371-911-18036","TurboDino # Blue","MDL02R0906","1803600010002","346","360","14","0","0","0","urska1","2022-10-19 09:35:55",NULL,NULL,"single","1"
"110751","18570","2615-911-18570","CakeIt","MDL01R1503","1857000010002","102","102","0","0","0","0","urska1","2022-10-19 07:26:10",NULL,NULL,"single","1"
"110752","17939","2379-911-17939","Feltri","MDL03R0201","1793900010003","14","14","0","0","0","0","milena12","2022-10-20 08:46:22",NULL,NULL,"single","1"
"110753","17735","2205-911-17735","Trackilo","MB_KOM256","1773500010001","7","7","0","0","0","0","lucijan1","2022-10-19 12:51:02",NULL,NULL,"single","1"
"110754","18102","0156-911-18102","Laser sharpener red","MDL03R0608","1810200010001","1253","1248","-5","0","0","0","lucijan1","2022-10-19 09:27:11",NULL,NULL,"single","1"
"110755","16959","2074-911-16959","Kitty white","MLL01R1002","1695900010006","480","480","0","0","0","0","lucijan1","2022-10-19 07:41:33",NULL,NULL,"single","1"
"110756","18032","2433-911-18032","Warmo # Black","MDL03R0403","1803200010003","880","880","0","0","0","0","lucijan1","2022-10-19 09:55:40",NULL,NULL,"single","1"
"110757","17983","2419-911-17983","Meltendo","MDL04R1205","1798300010002","1200","1920","720","0","0","0","ermin12","2022-10-20 14:37:12",NULL,NULL,"single","1"
"110758","16959","2074-911-16959","Kitty white","MLL01R1006","1695900010007","319","319","0","0","0","0","lucijan1","2022-10-19 07:43:08",NULL,NULL,"single","1"
"110759","16553","1896-911-16553","Scalist","MB_KOM281","1655300010002","26","26","0","0","0","0","lucijan1","2022-10-19 14:19:29",NULL,NULL,"single","1"
"110760","17964","2385-911-17964","Santy # L-XL","MDL03R0401","1796400010002","1200","1200","0","0","0","0","lucijan1","2022-10-19 10:12:15",NULL,NULL,"single","1"
"110761","16725","1986-911-16725","Shappies # XL","MLL02R1406","1672500010002","1200","1200","0","0","0","0","mojca12","2022-10-19 07:27:02",NULL,NULL,"single","1"
"110762","15260","1815-911-15260","Estella #Capricorn","MB_BN010104","1526000010002","7","10","3","0","0","0","milena12","2022-10-19 10:37:52",NULL,NULL,"single","1"
"110763","18128","2449-911-18128","Waferro","MB_KOM214","1812800010004","97","98","1","0","0","0","lucijan1","2022-10-20 09:43:22",NULL,NULL,"single","1"
"110764","18007","2452-911-18007","Yingo # Gray","MB_KOM181","1800700010004","8","8","0","0","0","0","mojca12","2022-10-19 13:53:32",NULL,NULL,"single","1"
"110765","18553","2363-911-18553","Hilley # 46 (EUR 45)","MDL02R1102","1855300010002","125","125","0","0","0","0","urska1","2022-10-19 08:43:45",NULL,NULL,"single","1"
"110766","17842","2246-911-17842","KitchPro","MB_PRIKOLICA_1","1784200010012","240","240","0","0","0","0","ermin12","2022-10-20 08:24:28",NULL,NULL,"single","1"
"110767","18035","2371-911-18035","TurboDino # Red","MDL02R0902","1803500010003","172","172","0","0","0","0","urska1","2022-10-19 08:33:07",NULL,NULL,"single","1"
"110768","389","0341-911-389","Omega 936 Project (HR)","MB_HR","38900010004","97","97","0","0","0","0","milena12","2022-10-19 09:47:06",NULL,NULL,"single","1"
"110769","18061","2404-911-18061","Jimbo","MDL03R0309","1806100010003","478","480","2","0","0","0","milena12","2022-10-20 08:47:52",NULL,NULL,"single","1"
"110770","16789","2007-911-16789","Siena # Beige","MB_KOM261","1678900010003","67","68","1","0","0","0","lucijan1","2022-10-19 12:37:26",NULL,NULL,"single","1"
"110771","17520","2162-911-17520","YogaTrain # S (EUR M)","MB_KOM259","1752000010002","41","42","1","0","0","0","lucijan1","2022-10-19 12:50:06",NULL,NULL,"single","1"
"110772","18636","2593-911-18636","Waterly","MLL01R0404","1863600010001","480","480","0","0","0","0","lucijan1","2022-10-19 08:05:54",NULL,NULL,"single","1"
"110773","16959","2074-911-16959","Kitty white","MLL01R1005","1695900010009","480","480","0","0","0","0","lucijan1","2022-10-19 07:42:18",NULL,NULL,"single","1"
"110774","16959","2074-911-16959","Kitty white","MLL01R1003","1695900010010","480","480","0","0","0","0","lucijan1","2022-10-19 07:41:08",NULL,NULL,"single","1"
"110775","18570","2615-911-18570","CakeIt","MDL01R1601","1857000010003","102","102","0","0","0","0","urska1","2022-10-19 07:26:30",NULL,NULL,"single","1"
"110776","16794","2007-911-16794","Siena # Black","MB_KOM162","1679400010004","89","99","10","0","0","0","mojca12","2022-10-19 14:07:59",NULL,NULL,"single","1"
"110777","17949","2381-911-17949","Gliff # Pink 40-41","MDL02R0803","1794900010003","374","374","0","0","0","0","urska1","2022-10-19 08:26:15",NULL,NULL,"single","1"
"110778","18598","2623-911-18598","Strailer","MB_KOM246","1859800010003","56","56","0","0","0","0","lucijan1","2022-10-19 13:40:01",NULL,NULL,"single","1"
"110779","205","0156-911-205","Laser sharpener gray","MLL03R0503","20500010004","336","328","-8","0","0","0","lucijan1","2022-10-20 10:40:31",NULL,NULL,"single","1"
"110780","18649","2614-911-18649","Renna # 41","MB_KOM218","1864900010001","4","4","0","0","0","0","lucijan1","2022-10-20 08:54:45",NULL,NULL,"single","1"
"110781","16717","1984-911-16717","Serena # 39","MB_KOM96","1671700010003","29","29","0","0","0","0","mojca12","2022-10-19 12:40:04",NULL,NULL,"single","1"
"110782","16716","1984-911-16716","Serena # 38","MLL01R0104","1671600010003","40","40","0","0","0","0","lucijan1","2022-10-19 08:16:20",NULL,NULL,"single","1"
"110783","18102","0156-911-18102","Laser sharpener red","MB_KOM252","1810200010002","22","27","5","0","0","0","mojca12","2022-10-20 12:14:34",NULL,NULL,"single","1"
"110784","205","0156-911-205","Laser sharpener gray","MLL03R0503","20500010006","672","672","0","0","0","0","lucijan1","2022-10-20 10:40:31",NULL,NULL,"single","1"
"110785","205","0156-911-205","Laser sharpener gray","MLL03R0506","20500010008","1440","1440","0","0","0","0","milena12","2022-10-19 08:12:14",NULL,NULL,"single","1"
"110786","18760","2971-911-18760","BurgerX","MLL01R0801","1876000010001","144","144","0","0","0","0","lucijan1","2022-10-19 07:49:26",NULL,NULL,"single","1"
"110787","1631","0329-911-1631","Tesla energy saver ECO (LV)","MLL03R0802","163100010002","156","156","0","0","0","0","milena12","2022-10-19 07:24:14",NULL,NULL,"single","1"
"110788","10627","1318-911-10627","Asherey #brown","MDL04R0809","1062700010001","345","360","15","0","0","0","urska1","2022-10-19 07:53:22",NULL,NULL,"single","1"
"110789","16725","1986-911-16725","Shappies # XL","MB_KOM164","1672500010003","33","32","-1","0","0","0","mojca12","2022-10-19 14:10:34",NULL,NULL,"single","1"
"110790","18385","2485-911-18385","DinoBag","MB_KOM221","1838500010002","1","1","0","0","0","0","lucijan1","2022-10-20 08:54:32",NULL,NULL,"single","1"
"110791","17852","2352-911-17852","Coatsy","MDL02R1203","1785200010008","380","380","0","0","0","0","urska1","2022-10-19 08:49:14",NULL,NULL,"single","1"
"110792","18729","2582-911-18729","Alexios","MB_B70","1872900010001","10","11","1","0","0","0","milena12","2022-10-19 14:09:06",NULL,NULL,"single","1"
"110793","508","0329-911-508","Tesla energy saver ECO (SK)","MB_SK","50800010002","115","115","0","0","0","0","milena12","2022-10-19 09:59:22",NULL,NULL,"single","1"
"110794","5022","0783-911-5022","ReiChi","MB_BN020505","502200010003","206","50","-156","0","0","0","milena12","2022-10-19 12:15:38",NULL,NULL,"single","1"
"110795","14611","1705-911-14611","Relogio","MB_BN010406","1461100010003","5","5","0","0","0","0","milena12","2022-10-19 12:00:04",NULL,NULL,"single","1"
"110796","1887","0379-911-1887","Lernelingu","MB_BK_DE","188700010003","7","8","1","0","0","0","milena12","2022-10-19 10:20:34",NULL,NULL,"single","1"
"110797","15259","1815-911-15259","Estella #Cancer","MB_BN010102","1525900010002","13","13","0","0","0","0","milena12","2022-10-19 10:36:47",NULL,NULL,"single","1"
"110798","9826","1327-911-9826","Aurora","MB_BN030401","982600010003","633","591","-42","0","0","0","mojca12","2022-10-20 10:09:40",NULL,NULL,"single","1"
"110799","17505","1379-911-17505","Ezen #Sagittarius #Gold","MB_BN030405","1750500010002","13","13","0","0","0","0","milena12","2022-10-19 12:29:34",NULL,NULL,"single","1"
"110800","18730","2678-911-18730","Blick","MDL04R0801","1873000010003","400","400","0","0","0","0","mojca12","2022-10-19 09:53:56",NULL,NULL,"single","1"
"110801","1622","0329-911-1622","Tesla energy saver ECO (GR)","MLL03R1002","162200010004","258","258","0","0","0","0","lucijan1","2022-10-20 10:22:30",NULL,NULL,"single","1"
"110802","15430","0706-911-15430","Hector Army White","MB_B76","1543000010003","1","1","0","0","0","0","milena12","2022-10-19 14:08:19",NULL,NULL,"single","1"
"110803","17504","1379-911-17504","Ezen #Pisces #Gold","MB_BN030403","1750400010002","14","15","1","0","0","0","milena12","2022-10-19 12:28:22",NULL,NULL,"single","1"
"110804","288","0014-811-288","Max Dong (EN)","MB_BK_EN","28800010004","41","41","0","0","0","0","milena12","2022-10-19 10:18:01",NULL,NULL,"single","1"
"110805","18062","2394-911-18062","Lighty","MB_KOM224","1806200010004","179","180","1","0","0","0","lucijan1","2022-10-20 09:37:42",NULL,NULL,"single","1"
"110806","402","0329-911-402","Tesla energy saver ECO (HR)","MLL03R0802","40200010004","422","0","-422","0","0","0","milena12","2022-10-19 07:24:25",NULL,NULL,"single","1"
"110807","16723","1986-911-16723","Shappies # M","MLL03R0301","1672300010001","1000","1000","0","0","0","0","milena12","2022-10-19 07:37:47",NULL,NULL,"single","1"
"110808","17646","2190-911-17646","Stoppy","MLL02R1604","1764600010001","1600","1600","0","0","0","0","mojca12","2022-10-19 07:29:48",NULL,NULL,"single","1"
"110809","18596","2609-911-18596","Resters","MDL02R0901","1859600010001","103","103","0","0","0","0","urska1","2022-10-19 08:28:08",NULL,NULL,"single","1"
"110810","20202","2440-911-20202","Twistty # Green","MLL03R0102","2020200010005","360","360","0","0","0","0","milena12","2022-10-19 07:43:27",NULL,NULL,"single","1"
"110811","20201","2440-911-20201","Twistty # Red","MLL02R1701","2020100010002","420","420","0","0","0","0","mojca12","2022-10-19 07:30:18",NULL,NULL,"single","1"
"110812","17842","2246-911-17842","KitchPro","MB_PRIKOLICA_1","1784200010019","240","240","0","0","0","0","ermin12","2022-10-20 08:24:28",NULL,NULL,"single","1"
"110813","1625","0329-911-1625","Tesla energy saver ECO (RO)","MB_RO","162500010001","75","0","-75","0","0","0","milena12","2022-10-19 09:51:05",NULL,NULL,"single","1"
"110814","18353","2473-911-18353","Irily","MB_B45","1835300010001","663","642","-21","0","0","0","lucijan1","2022-10-20 12:23:57",NULL,NULL,"single","1"
"110815","18388","2162-911-18388","YogaTrain # XXXL (EUR XXXXL)","MLL01R0305","1838800010003","800","800","0","0","0","0","lucijan1","2022-10-19 08:10:00",NULL,NULL,"single","1"
"110816","17248","2113-911-17248","Cataplane Green/Orange","MDL04R1102","1724800010003","252","252","0","0","0","0","mojca12","2022-10-19 08:57:53",NULL,NULL,"single","1"
"110817","17248","2113-911-17248","Cataplane Green/Orange","MDL03R0506","1724800010004","396","396","0","0","0","0","lucijan1","2022-10-19 11:59:21",NULL,NULL,"single","1"
"110818","18107","2456-911-18107","Claude # 44","MLL02R1204","1810700010003","125","125","0","0","0","0","milena12","2022-10-20 12:20:55",NULL,NULL,"single","1"
"110819","14466","1633-911-14466","NailPro","MDL03R0302","1446600010003","4802","4880","78","0","0","0","lucijan1","2022-10-19 12:28:50",NULL,NULL,"single","1"
"110820","17634","2176-911-17634","Bubblo","MDL03R0209","1763400010004","252","252","0","0","0","0","lucijan1","2022-10-19 08:52:03",NULL,NULL,"single","1"
"110821","15210","1815-911-15210","Estella #Aquarius","MB_BN010201","1521000010002","7","7","0","0","0","0","milena12","2022-10-19 10:44:01",NULL,NULL,"single","1"
"110822","18093","2453-911-18093","Frogo # Green","MLL01R0503","1809300010001","296","296","0","0","0","0","lucijan1","2022-10-19 07:56:26",NULL,NULL,"single","1"
"110823","10400","1351-911-10400","Celestial Libra","MB_BN030103","1040000010002","8","8","0","0","0","0","milena12","2022-10-19 12:22:49",NULL,NULL,"single","1"
"110824","18013","2402-911-18013","Grimbo # Blue","MLL02R1109","1801300010003","420","420","0","0","0","0","mojca12","2022-10-19 07:47:05",NULL,NULL,"single","1"
"110825","18067","2440-911-18067","Twistty","MDL01R1301","1806700010002","133","131","-2","0","0","0","urska1","2022-10-19 07:23:41",NULL,NULL,"single","1"
"110826","17524","2162-911-17524","YogaTrain # XXL","MLL02R1006","1752400010004","360","360","0","0","0","0","mojca12","2022-10-19 07:21:25",NULL,NULL,"single","1"
"110827","17523","2162-911-17523","YogaTrain # XL","MB_KOM257","1752300010002","44","45","1","0","0","0","lucijan1","2022-10-19 13:30:55",NULL,NULL,"single","1"
"110828","18388","2162-911-18388","YogaTrain # XXXL (EUR XXXXL)","MB_KOM185","1838800010004","59","60","1","0","0","0","mojca12","2022-10-19 13:54:26",NULL,NULL,"single","1"
"110829","18640","2601-911-18640","Ballatir","MLL02R1003","1864000010001","228","228","0","0","0","0","mojca12","2022-10-19 07:20:16",NULL,NULL,"single","1"
"110830","18042","2377-911-18042","Bocci","MB_KOM220","1804200010002","19","19","0","0","0","0","lucijan1","2022-10-20 09:44:32",NULL,NULL,"single","1"
"110831","18672","2624-911-18672","BobLuv","MB_KOM204","1867200010001","28","28","0","0","0","0","mojca12","2022-10-19 13:58:01",NULL,NULL,"single","1"
"110832","18637","2594-911-18637","Glead","MLL03R0404","1863700010003","110","110","0","0","0","0","milena12","2022-10-19 08:01:52",NULL,NULL,"single","1"
"110833","18674","2598-911-18674","Rollend","MLL01R0211","1867400010004","160","160","0","0","0","0","mojca12","2022-10-19 08:28:18",NULL,NULL,"single","1"
"110834","9759","1320-911-9759","Jenny","MLL03R0601","975900010003","291","291","0","0","0","0","milena12","2022-10-19 07:29:00",NULL,NULL,"single","1"
"110835","16743","1987-911-16743","Sonya","MLL03R0307","1674300010004","240","240","0","0","0","0","milena12","2022-10-19 08:50:40",NULL,NULL,"single","1"
"110836","18485","2521-911-18485","Fiera","MDL01R0902","1848500010002","20","20","0","0","0","0","urska1","2022-10-19 07:19:38",NULL,NULL,"single","1"
"110837","17960","2386-911-17960","Triell # 38-39","MLL03R0603","1796000010006","320","320","0","0","0","0","milena12","2022-10-19 07:28:14",NULL,NULL,"single","1"
"110838","16743","1987-911-16743","Sonya","MLL03R0406","1674300010005","720","720","0","0","0","0","milena12","2022-10-19 08:03:44",NULL,NULL,"single","1"
"110839","16743","1987-911-16743","Sonya","MLL03R0405","1674300010006","720","720","0","0","0","0","milena12","2022-10-19 08:03:25",NULL,NULL,"single","1"
"110840","16743","1987-911-16743","Sonya","MLL03R0403","1674300010007","96","96","0","0","0","0","milena12","2022-10-19 07:30:46",NULL,NULL,"single","1"
"110841","16553","1896-911-16553","Scalist","MLL03R0401","1655300010003","1260","1260","0","0","0","0","milena12","2022-10-19 07:33:13",NULL,NULL,"single","1"
"110842","18053","2442-911-18053","Xmas bag","MDL02R0808","1805300010002","7700","7700","0","0","0","0","ermin12","2022-10-19 14:38:29",NULL,NULL,"single","1"
"110843","18053","2442-911-18053","Xmas bag","MDL02R0907","1805300010003","7000","7000","0","0","0","0","urska1","2022-10-19 09:49:01",NULL,NULL,"single","1"
"110844","18053","2442-911-18053","Xmas bag","MDL02R0909","1805300010004","7000","7000","0","0","0","0","urska1","2022-10-19 09:49:23",NULL,NULL,"single","1"
"110845","18053","2442-911-18053","Xmas bag","MDL02R1006","1805300010005","6900","6900","0","0","0","0","urska1","2022-10-19 09:34:46",NULL,NULL,"single","1"
"110846","18005","2424-911-18005","Hatix","MDL02R1208","1800500010005","2880","2880","0","0","0","0","urska1","2022-10-19 10:00:11",NULL,NULL,"single","1"
"110847","18053","2442-911-18053","Xmas bag","MDL02R1008","1805300010006","7000","7000","0","0","0","0","urska1","2022-10-19 09:49:48",NULL,NULL,"single","1"
"110848","18005","2424-911-18005","Hatix","MDL02R1207","1800500010006","3840","3840","0","0","0","0","urska1","2022-10-19 09:58:53",NULL,NULL,"single","1"
"110849","18364","2487-911-18364","Trapero","MLL03R0208","1836400010005","400","400","0","0","0","0","milena12","2022-10-19 08:51:48",NULL,NULL,"single","1"
"110850","17840","2020-911-17840","Dejuxi # Blue","MLL01R1108","1784000010005","240","240","0","0","0","0","mojca12","2022-10-19 07:54:38",NULL,NULL,"single","1"
